,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,1943.5592782885942,l_1c_10==True AND l_1c_14==True AND l_1c_18==True AND l_1c_19==True AND l_1c_8==True AND l_1c_9==True,4726.0,1812866.0,3719.0,1003618.0,1808140.0,0.0026069218574345816,0.9973930781425654,0.0037055931639328908,0.9962944068360671,0.786923402454507,0.5529986616080613,0.5536084851279687,1.4214438968951255,34.332117319107056
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,531.8082244764519,l_1c_17==True AND l_1c_3==True AND l_1c_4==True,2149.0,1812866.0,1494.0,1003618.0,1810717.0,0.0011854158001749716,0.998814584199825,0.0014886141938466628,0.9985113858061533,0.695207073057236,0.5534404327125664,0.5536084851279687,1.255773875822254,29.277920484542847
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,735.624742250613,l_1c_11==True AND l_1c_6==True AND l_1c_8==True,2134.0,1812866.0,1739.0,1003618.0,1810732.0,0.0011771416089220053,0.998822858391078,0.0017327309793168317,0.9982672690206832,0.8149015932521088,0.5533005436475414,0.5536084851279687,1.471981761738607,31.610986709594727
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,143.0873986461229,l_1c_13==True AND l_1c_2==True,2211.0,1812866.0,1142.0,1003618.0,1810655.0,0.0012196157906872323,0.9987803842093128,0.0011378831388038078,0.9988621168611962,0.5165083672546359,0.5536537882699907,0.5536084851279687,0.932984918277116,27.975521564483643
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,989.5946919588168,l_1c_0==True AND l_1c_15==True AND l_1c_7==True AND l_1c_9==True,2986.0,1812866.0,2361.0,1003618.0,1809880.0,0.001647115672090491,0.9983528843279095,0.0023524886958982403,0.9976475113041018,0.790689886135298,0.5532173403761576,0.5536084851279687,1.4282474119820021,32.02522277832031
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,197.11464965781488,l_1c_12==True AND l_1c_1==True AND l_1c_8==True,7553.0,1812866.0,5291.0,1003618.0,1805313.0,0.00416633110224363,0.9958336688977564,0.0052719261711129135,0.9947280738288871,0.7005163511187608,0.5529938575748361,0.5536084851279687,1.2653641877559623,48.19875645637512
,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,time
0,0.0,l_1c_0==True,10189.0,1812866.0,5363.0,1003618.0,1802677.0,0.0056203823117649074,0.9943796176882351,0.005343666614189861,0.9946563333858102,0.5263519481794091,0.5537625431511025,0.5536084851279687,0.9507656806556006,27.143959045410156
